[KITEX],100,1024,249586.69,1.39,9.23
[KITEX-MUX],100,1024,223230.54,1.46,2.46
[KITEX],200,1024,251653.10,3.23,11.56
[KITEX-MUX],200,1024,259954.09,2.48,4.23
[KITEX],400,1024,251758.62,8.05,13.76
[KITEX-MUX],400,1024,284189.41,4.31,7.57
[KITEX],600,1024,252804.29,8.79,14.17
[KITEX-MUX],600,1024,293386.70,5.97,10.13
[KITEX],800,1024,249029.06,10.69,14.75
[KITEX-MUX],800,1024,301462.58,7.91,13.99
[KITEX],1000,1024,243720.26,12.35,16.68
[KITEX-MUX],1000,1024,303662.55,9.37,14.98
